[Thu May 15 13:21:19.715940 2014] [:error] [pid 2204:tid 1528] [client 127.0.0.1:50758] PHP Fatal error:  Uncaught exception 'UnexpectedValueException' with message 'The stream or file "C:/wamp/www/Symfony/app/logs/prod.log" could not be opened: failed to open stream: No such file or directory' in C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\cache\\prod\\classes.php:4969\nStack trace:\n#0 C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\cache\\prod\\classes.php(4913): Monolog\\Handler\\StreamHandler->write(Array)\n#1 C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\cache\\prod\\classes.php(4838): Monolog\\Handler\\AbstractProcessingHandler->handle(Array)\n#2 C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\cache\\prod\\classes.php(5036): Monolog\\Handler\\AbstractHandler->handleBatch(Array)\n#3 C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\cache\\prod\\classes.php(5252): Monolog\\Handler\\FingersCrossedHandler->handle(Array)\n#4 C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\cache\\prod\\classes.php(5352): Monolog\\Logger->addRecord(500, 'Uncaught PHP Ex...', Array)\n#5 C:\\Users\\yannick.dieng\\Workspace\\Symfony\\vendor\\symfony\\symfony\\src\\Symfony\\Component\\ in C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\cache\\prod\\classes.php on line 4969
[Thu May 15 14:06:15.098451 2014] [:error] [pid 2204:tid 1516] [client 127.0.0.1:51007] PHP Parse error:  syntax error, unexpected 'SerialkenBlogBundle' (T_STRING) in C:\\Users\\yannick.dieng\\Workspace\\Symfony\\src\\Serialken\\BlogBundle\\Controller\\BlogController.php on line 64
[Thu May 15 14:06:15.098451 2014] [:error] [pid 2204:tid 1516] [client 127.0.0.1:51007] PHP Stack trace:
[Thu May 15 14:06:15.098451 2014] [:error] [pid 2204:tid 1516] [client 127.0.0.1:51007] PHP   1. {main}() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\web\\app_dev.php:0
[Thu May 15 14:06:15.098451 2014] [:error] [pid 2204:tid 1516] [client 127.0.0.1:51007] PHP   2. Symfony\\Component\\HttpKernel\\Kernel->handle() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\web\\app_dev.php:28
[Thu May 15 14:06:15.098451 2014] [:error] [pid 2204:tid 1516] [client 127.0.0.1:51007] PHP   3. Symfony\\Component\\HttpKernel\\DependencyInjection\\ContainerAwareHttpKernel->handle() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\bootstrap.php.cache:2304
[Thu May 15 14:06:15.098451 2014] [:error] [pid 2204:tid 1516] [client 127.0.0.1:51007] PHP   4. Symfony\\Component\\HttpKernel\\HttpKernel->handle() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\bootstrap.php.cache:3036
[Thu May 15 14:06:15.098451 2014] [:error] [pid 2204:tid 1516] [client 127.0.0.1:51007] PHP   5. Symfony\\Component\\HttpKernel\\HttpKernel->handleRaw() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\bootstrap.php.cache:2897
[Thu May 15 14:06:15.098451 2014] [:error] [pid 2204:tid 1516] [client 127.0.0.1:51007] PHP   6. Symfony\\Component\\HttpKernel\\Debug\\TraceableEventDispatcher->dispatch() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\app\\bootstrap.php.cache:2914
[Thu May 15 14:06:15.098451 2014] [:error] [pid 2204:tid 1516] [client 127.0.0.1:51007] PHP   7. Symfony\\Component\\EventDispatcher\\ContainerAwareEventDispatcher->dispatch() C:\\Users\\yannick.dieng\\Workspace\\Symfony\\vendor\\symfony\\symfony\\src\\Symfony\\Component\\HttpKernel\\Debug\\TraceableEventDispatcher.php:138
